card_id,corpus,traj_id,task,agent,model,reward,n_steps,t,w,kind,placeholder_frac,max_msg_repeat_frac,hint,max_sig_run,final_stall
d_tb2_crack-7z-hash__X4cK7Hr_233,tb2,crack-7z-hash__X4cK7Hr,crack-7z-hash,mini-swe-agent,gemini-2.5-flash@gemini,0,243,233,10,dense2,0.029,0.116,224.87,195,197
d_tb2_crack-7z-hash__gpBub6y_9,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,9,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_13,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,13,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_17,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,17,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_21,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,21,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_23,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,23,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_27,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,27,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_31,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,31,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_33,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,33,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_37,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,37,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_39,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,39,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_41,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,41,10,dense2,0.114,0.023,30.37,26,43
d_tb2_crack-7z-hash__gpBub6y_43,tb2,crack-7z-hash__gpBub6y,crack-7z-hash,codex,gpt-5-codex@openai,1,44,43,10,dense2,0.114,0.023,30.37,26,43
d_tb2_custom-memory-heap-crash__E322Lxp_9,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,9,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_11,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,11,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_15,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,15,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_17,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,17,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_21,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,21,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_23,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,23,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_27,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,27,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_31,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,31,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_33,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,33,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_37,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,37,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_43,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,43,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_47,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,47,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_55,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,55,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_61,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,61,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_65,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,65,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_69,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,69,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_71,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,71,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_75,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,75,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_77,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,77,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__E322Lxp_81,tb2,custom-memory-heap-crash__E322Lxp,custom-memory-heap-crash,mini-swe-agent,claude-haiku-4-5-20251001@anthropic,1,84,81,10,dense2,0.083,0.024,0.2,1,1
d_tb2_custom-memory-heap-crash__NAMeUua_9,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,9,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_13,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,13,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_17,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,17,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_21,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,21,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_23,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,23,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_25,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,25,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_27,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,27,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_29,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,29,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_31,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,31,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_33,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,33,10,dense2,0.231,0.333,1.73,4,3
d_tb2_custom-memory-heap-crash__NAMeUua_35,tb2,custom-memory-heap-crash__NAMeUua,custom-memory-heap-crash,deepagent-harbor,gpt-5.2-codex@openai,1,39,35,10,dense2,0.231,0.333,1.73,4,3
d_tb2_db-wal-recovery__rwGVtyu_11,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,11,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_13,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,13,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_15,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,15,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_17,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,17,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_19,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,19,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_21,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,21,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_25,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,25,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_27,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,27,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_31,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,31,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_33,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,33,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_35,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,35,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_37,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,37,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_41,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,41,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__rwGVtyu_43,tb2,db-wal-recovery__rwGVtyu,db-wal-recovery,terminus-3-3,gemini-3.1-pro-preview@Google,0,45,43,10,dense2,0.2,0.333,2.53,4,8
d_tb2_db-wal-recovery__tQJsCmY_11,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,11,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_13,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,13,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_15,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,15,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_19,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,19,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_21,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,21,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_31,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,31,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_33,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,33,10,dense2,0.0,0.033,25.83,22,35
d_tb2_db-wal-recovery__tQJsCmY_35,tb2,db-wal-recovery__tQJsCmY,db-wal-recovery,judy,claude-opus-4.6@anthropic,1,36,35,10,dense2,0.0,0.033,25.83,22,35
d_tb2_distribution-search__ZJDezEN_9,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,9,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_23,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,23,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_37,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,37,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_67,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,67,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_81,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,81,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_97,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,97,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_111,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,111,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_127,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,127,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_141,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,141,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_155,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,155,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_171,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,171,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_185,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,185,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_199,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,199,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_215,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,215,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_229,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,229,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_245,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,245,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_259,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,259,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_273,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,273,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_289,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,289,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_303,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,303,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_317,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,317,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_333,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,333,10,dense2,0.058,0.3,63.4,4,361
d_tb2_distribution-search__ZJDezEN_347,tb2,distribution-search__ZJDezEN,distribution-search,openhands,claude-haiku-4-5-20251001@anthropic,1,362,347,10,dense2,0.058,0.3,63.4,4,361
d_tb2_dna-assembly__Xbp9Bz3_9,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,9,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_11,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,11,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_13,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,13,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_15,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,15,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_17,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,17,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_19,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,19,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_21,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,21,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_23,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,23,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_27,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,27,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_29,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,29,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_33,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,33,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_35,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,35,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_39,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,39,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_41,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,41,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_43,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,43,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_45,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,45,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_47,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,47,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_49,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,49,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_51,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,51,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__Xbp9Bz3_53,tb2,dna-assembly__Xbp9Bz3,dna-assembly,codex,gpt-5-codex@openai,0,55,53,10,dense2,0.073,0.018,26.16,29,0
d_tb2_dna-assembly__o5NzHz7_9,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,9,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_13,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,13,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_15,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,15,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_19,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,19,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_21,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,21,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_23,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,23,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_25,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,25,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_29,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,29,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_31,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,31,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_33,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,33,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_35,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,35,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_39,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,39,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_43,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,43,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_51,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,51,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_53,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,53,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_55,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,55,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_59,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,59,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_61,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,61,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_63,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,63,10,dense2,0.118,0.333,12.47,15,2
d_tb2_dna-assembly__o5NzHz7_65,tb2,dna-assembly__o5NzHz7,dna-assembly,deepagent-harbor,gpt-5.2-codex@openai,0,68,65,10,dense2,0.118,0.333,12.47,15,2
d_tb2_extract-elf__rUUxEg5_9,tb2,extract-elf__rUUxEg5,extract-elf,judy,claude-opus-4.6@anthropic,1,62,9,10,dense2,0.065,0.027,32.89,25,61
d_tb2_extract-elf__rUUxEg5_13,tb2,extract-elf__rUUxEg5,extract-elf,judy,claude-opus-4.6@anthropic,1,62,13,10,dense2,0.065,0.027,32.89,25,61
d_tb2_extract-elf__rUUxEg5_15,tb2,extract-elf__rUUxEg5,extract-elf,judy,claude-opus-4.6@anthropic,1,62,15,10,dense2,0.065,0.027,32.89,25,61
d_tb2_extract-elf__rUUxEg5_17,tb2,extract-elf__rUUxEg5,extract-elf,judy,claude-opus-4.6@anthropic,1,62,17,10,dense2,0.065,0.027,32.89,25,61
d_tb2_extract-elf__rUUxEg5_19,tb2,extract-elf__rUUxEg5,extract-elf,judy,claude-opus-4.6@anthropic,1,62,19,10,dense2,0.065,0.027,32.89,25,61
d_tb2_extract-elf__rUUxEg5_21,tb2,extract-elf__rUUxEg5,extract-elf,judy,claude-opus-4.6@anthropic,1,62,21,10,dense2,0.065,0.027,32.89,25,61
